survey_id;vol_id;numero_vol;date_vol;route;courrier;classe;note_globale;note_confort;note_repas;note_divertissement;note_equipage;note_ponctualite;note_enregistrement;nps_categorie;recommandation;type_voyageur;programme_fidelite;nationalite
SAT-012477;VOL-024975;AF0298;2024-02-25;CDG → HKG;Long-courrier;Business;7.5;7.5;8.4;8.3;5.8;10.0;4.3;Passif;Oui;Famille;Ultimate;Française
SAT-012478;VOL-002633;AF1182;2023-02-13;CDG → MUC;Court-courrier;Économique;7.1;3.6;6.6;8.8;9.1;6.3;6.9;Passif;Peut-être;Affaires;Non inscrit;Autre
SAT-012479;VOL-028194;AF1278;2024-04-21;CDG → ABJ;Moyen-courrier;Économique;7.3;6.9;4.9;6.2;8.6;10.0;10.0;Passif;Oui;Loisirs;Explorer;Autre
SAT-012480;VOL-010144;AF0228;2023-06-21;CDG → YUL;Long-courrier;Économique;6.8;5.0;9.2;6.2;8.4;10.0;6.2;Détracteur;Oui;Famille;Non inscrit;Américaine
SAT-012481;VOL-039399;AF7618;2024-10-29;CDG → NCE;Court-courrier;Économique;6.8;6.3;8.1;5.6;8.4;9.5;5.5;Détracteur;Oui;Loisirs;Silver;Britannique
SAT-012482;VOL-009137;AF1200;2023-06-03;CDG → ARN;Court-courrier;Économique;8.4;8.6;6.9;8.4;7.5;10.0;8.7;Passif;Oui;Famille;Non inscrit;Autre
SAT-012483;VOL-041098;AF7626;2024-11-27;CDG → NTE;Court-courrier;Économique;7.3;9.0;4.6;6.3;7.8;9.3;8.2;Passif;Oui;Famille;Non inscrit;Autre
SAT-012484;VOL-031696;AF7143;2024-06-20;ORY → LYS;Court-courrier;Business;8.2;8.9;6.8;8.9;7.0;9.0;6.8;Passif;Peut-être;Loisirs;Non inscrit;Française
SAT-012485;VOL-004178;AF1182;2023-03-12;CDG → MUC;Court-courrier;Économique;7.7;9.1;5.8;6.9;7.3;8.3;9.3;Passif;Peut-être;Famille;Non inscrit;Autre
SAT-012486;VOL-012414;AF7613;2023-07-29;CDG → TLS;Court-courrier;Économique;8.2;7.4;9.1;5.4;8.8;10.0;8.6;Passif;Peut-être;Loisirs;Non inscrit;Américaine
SAT-012487;VOL-045756;AF0232;2025-02-14;CDG → MIA;Long-courrier;Économique;7.6;8.4;7.9;6.2;7.9;8.7;6.6;Passif;Non;Loisirs;Non inscrit;Japonaise
SAT-012488;VOL-030004;AF7613;2024-05-20;CDG → TLS;Court-courrier;Économique;7.2;5.0;4.5;9.3;7.5;10.0;7.6;Passif;Oui;Affaires;Non inscrit;Brésilienne
SAT-012489;VOL-008251;AF1182;2023-05-20;CDG → MUC;Court-courrier;Économique;8.7;7.0;10.0;7.2;10.0;10.0;3.6;Passif;Oui;Affaires;Non inscrit;Autre
SAT-012490;VOL-000550;AF0223;2023-01-10;CDG → SFO;Long-courrier;Économique;8.0;8.5;7.3;9.7;7.4;7.5;6.3;Passif;Oui;Loisirs;Explorer;Autre
SAT-012491;VOL-017313;AF1159;2023-10-19;CDG → FRA;Court-courrier;Économique;7.9;8.7;6.9;8.0;7.8;8.0;8.4;Passif;Oui;Solo;Non inscrit;Américaine
SAT-012492;VOL-045233;AF1166;2025-02-05;CDG → FCO;Court-courrier;Économique;7.3;7.9;3.7;4.1;8.0;9.6;8.3;Passif;Peut-être;Loisirs;Non inscrit;Américaine
SAT-012493;VOL-028772;AF1180;2024-04-30;CDG → LIS;Court-courrier;Économique;8.0;8.1;8.8;6.9;7.8;9.9;7.4;Passif;Oui;Affaires;Silver;Autre
SAT-012494;VOL-018856;AF7141;2023-11-14;ORY → BOD;Court-courrier;Économique;7.7;8.5;4.0;9.5;8.6;10.0;5.6;Passif;Oui;Loisirs;Non inscrit;Française
SAT-012495;VOL-038068;AF1172;2024-10-07;CDG → MAD;Court-courrier;Business;9.4;8.8;10.0;7.6;8.7;9.2;10.0;Promoteur;Peut-être;Loisirs;Non inscrit;Française
SAT-012496;VOL-015135;AF0286;2023-09-12;CDG → NRT;Long-courrier;Business;8.0;7.6;5.2;7.4;8.4;9.1;8.5;Passif;Oui;Affaires;Non inscrit;Française
SAT-012497;VOL-045265;AF7607;2025-02-05;CDG → LYS;Court-courrier;Économique;6.5;5.7;7.0;5.4;8.3;8.1;6.2;Détracteur;Oui;Loisirs;Non inscrit;Autre
SAT-012498;VOL-048369;AF1159;2025-03-31;CDG → FRA;Court-courrier;Économique;6.9;5.8;7.5;6.5;5.9;7.7;8.0;Détracteur;Oui;Solo;Silver;Française
SAT-012499;VOL-035498;AF7626;2024-08-24;CDG → NTE;Court-courrier;Économique;7.6;7.2;7.1;6.6;7.8;9.7;8.7;Passif;Oui;Loisirs;Silver;Japonaise
SAT-012500;VOL-021907;AF0228;2024-01-05;CDG → YUL;Long-courrier;Économique;5.6;4.8;7.5;5.0;8.7;1.0;6.5;Détracteur;Oui;Affaires;Gold;Française
SAT-012501;VOL-048662;AF0211;2025-04-06;CDG → JFK;Long-courrier;Économique;8.0;10.0;7.6;4.3;10.0;8.4;8.9;Passif;Oui;Loisirs;Non inscrit;Autre
SAT-012502;VOL-047847;AF7600;2025-03-22;CDG → MRS;Court-courrier;Économique;6.0;4.4;4.6;3.7;10.0;7.9;7.0;Détracteur;Oui;Famille;Non inscrit;Britannique
SAT-012503;VOL-042414;AF1182;2024-12-19;CDG → MUC;Court-courrier;Économique;7.5;6.7;7.9;8.3;8.7;9.0;8.4;Passif;Oui;Loisirs;Non inscrit;Autre
SAT-012504;VOL-015639;AF1198;2023-09-20;CDG → CPH;Court-courrier;Économique;7.2;9.3;5.9;4.9;9.2;9.2;5.7;Passif;Oui;Loisirs;Non inscrit;Française
SAT-012505;VOL-004949;AF1263;2023-03-25;CDG → CMN;Court-courrier;Économique;8.5;8.6;6.4;10.0;8.7;10.0;8.8;Passif;Oui;Solo;Non inscrit;Allemande
SAT-012506;VOL-037728;AF7620;2024-10-01;CDG → BOD;Court-courrier;Économique;8.3;8.5;8.0;6.6;9.2;9.7;8.1;Passif;Oui;Affaires;Non inscrit;Britannique
SAT-012507;VOL-003316;AF1157;2023-02-24;CDG → AMS;Court-courrier;Économique;6.9;5.6;9.7;9.3;5.7;7.6;3.5;Détracteur;Peut-être;Loisirs;Explorer;Française
SAT-012508;VOL-013391;AF1176;2023-08-15;CDG → BCN;Court-courrier;Économique;8.2;6.8;8.8;6.7;8.7;9.9;6.2;Passif;Oui;Loisirs;Non inscrit;Française
SAT-012509;VOL-013847;AF7134;2023-08-22;ORY → NCE;Court-courrier;Économique;7.9;7.8;9.1;7.6;8.1;9.1;5.3;Passif;Oui;Solo;Non inscrit;Française
SAT-012510;VOL-013278;AF0251;2023-08-13;CDG → GIG;Long-courrier;Économique;8.6;7.6;9.6;8.5;10.0;8.3;7.0;Passif;Oui;Loisirs;Non inscrit;Autre
SAT-012511;VOL-023028;AF1159;2024-01-24;CDG → FRA;Court-courrier;Économique;7.4;4.8;8.3;6.4;7.7;10.0;8.0;Passif;Oui;Affaires;Non inscrit;Britannique
SAT-012512;VOL-024851;AF0228;2024-02-23;CDG → YUL;Long-courrier;Économique;6.9;6.8;3.1;7.8;7.2;8.4;6.3;Détracteur;Peut-être;Famille;Non inscrit;Française
SAT-012513;VOL-049924;AF7613;2025-04-27;CDG → TLS;Court-courrier;Économique;6.9;5.8;8.1;7.8;9.5;4.9;6.2;Détracteur;Oui;Solo;Platinum;Américaine
SAT-012514;VOL-050376;AF7128;2025-05-04;ORY → MRS;Court-courrier;Économique;7.1;5.9;9.1;4.3;6.7;8.4;6.8;Passif;Oui;Loisirs;Platinum;Autre
SAT-012515;VOL-044891;AF0324;2025-01-30;CDG → DXB;Long-courrier;Premium Éco;7.0;7.6;6.7;8.0;6.7;6.6;7.7;Passif;Peut-être;Loisirs;Silver;Allemande
SAT-012516;VOL-045567;AF1204;2025-02-11;CDG → ATH;Moyen-courrier;Économique;6.9;7.3;6.0;6.7;8.1;7.8;6.5;Détracteur;Oui;Loisirs;Platinum;Américaine
SAT-012517;VOL-040041;AF0216;2024-11-09;CDG → LAX;Long-courrier;Premium Éco;5.9;4.3;5.9;7.0;6.7;1.0;8.8;Détracteur;Non;Loisirs;Silver;Autre
SAT-012518;VOL-006237;AF1182;2023-04-16;CDG → MUC;Court-courrier;Business;7.6;10.0;4.4;8.4;7.6;10.0;7.7;Passif;Oui;Famille;Explorer;Japonaise
SAT-012519;VOL-023015;AF7145;2024-01-24;ORY → NTE;Court-courrier;Économique;7.3;5.8;9.4;6.6;8.2;6.4;9.2;Passif;Oui;Loisirs;Non inscrit;Autre
SAT-012520;VOL-035873;AF7620;2024-08-30;CDG → BOD;Court-courrier;Économique;6.6;9.7;5.1;6.6;6.2;2.5;10.0;Détracteur;Non;Loisirs;Explorer;Chinoise
SAT-012521;VOL-003524;AF1182;2023-02-28;CDG → MUC;Court-courrier;Business;9.4;10.0;10.0;9.3;9.5;9.6;9.2;Promoteur;Oui;Affaires;Non inscrit;Française
SAT-012522;VOL-019979;AF1166;2023-12-03;CDG → FCO;Court-courrier;Économique;8.3;5.9;10.0;8.2;7.3;9.8;8.3;Passif;Oui;Loisirs;Silver;Américaine
SAT-012523;VOL-047828;AF1157;2025-03-22;CDG → AMS;Court-courrier;Économique;7.8;6.7;6.9;7.1;8.6;9.6;4.9;Passif;Peut-être;Famille;Gold;Française
SAT-012524;VOL-048606;AF0211;2025-04-05;CDG → JFK;Long-courrier;Économique;7.4;6.7;6.5;8.8;7.8;10.0;5.2;Passif;Non;Solo;Silver;Française
SAT-012525;VOL-007571;AF0298;2023-05-08;CDG → HKG;Long-courrier;Économique;8.0;7.7;6.1;8.1;9.5;8.3;8.7;Passif;Oui;Affaires;Platinum;Française
SAT-012526;VOL-041320;AF0284;2024-12-01;CDG → JNB;Long-courrier;Économique;7.0;8.1;6.5;5.5;6.7;8.6;5.8;Passif;Peut-être;Loisirs;Silver;Française
SAT-012527;VOL-045737;AF0304;2025-02-14;CDG → BKK;Long-courrier;Économique;5.7;5.8;3.2;8.2;8.7;1.0;8.2;Détracteur;Oui;Affaires;Explorer;Autre
SAT-012528;VOL-044625;AF1152;2025-01-26;CDG → LHR;Court-courrier;Business;8.1;9.2;9.3;7.6;8.8;9.6;5.6;Passif;Peut-être;Famille;Silver;Américaine
SAT-012529;VOL-032346;AF0346;2024-07-01;CDG → RUN;Long-courrier;Économique;6.4;6.5;6.6;7.7;6.7;8.9;3.5;Détracteur;Oui;Loisirs;Explorer;Autre
SAT-012530;VOL-042800;AF7626;2024-12-26;CDG → NTE;Court-courrier;Économique;7.3;5.8;8.2;6.0;5.8;10.0;8.0;Passif;Oui;Affaires;Non inscrit;Autre
SAT-012531;VOL-010343;AF7134;2023-06-24;ORY → NCE;Court-courrier;Premium Éco;8.3;9.9;9.3;7.7;6.3;9.6;6.0;Passif;Oui;Famille;Non inscrit;Autre
SAT-012532;VOL-043407;AF0298;2025-01-05;CDG → HKG;Long-courrier;Économique;7.7;7.9;8.1;7.9;7.8;9.3;6.8;Passif;Peut-être;Loisirs;Non inscrit;Britannique
SAT-012533;VOL-043188;AF7613;2025-01-01;CDG → TLS;Court-courrier;Business;8.0;8.6;7.2;7.0;9.1;8.1;7.6;Passif;Oui;Loisirs;Explorer;Britannique
SAT-012534;VOL-034689;AF7620;2024-08-11;CDG → BOD;Court-courrier;Économique;8.4;6.0;9.3;5.7;9.3;10.0;10.0;Passif;Non;Loisirs;Non inscrit;Autre
SAT-012535;VOL-028459;AF7613;2024-04-25;CDG → TLS;Court-courrier;Économique;8.1;6.8;6.5;8.8;6.2;8.6;9.4;Passif;Peut-être;Loisirs;Silver;Autre
SAT-012536;VOL-030325;AF7607;2024-05-26;CDG → LYS;Court-courrier;Business;7.8;8.1;10.0;6.4;8.2;7.6;8.1;Passif;Non;Famille;Non inscrit;Française
SAT-012537;VOL-003719;AF1273;2023-03-03;CDG → DKR;Moyen-courrier;Économique;7.7;8.0;4.7;8.1;9.1;9.9;5.8;Passif;Peut-être;Affaires;Non inscrit;Française
SAT-012538;VOL-006355;AF1267;2023-04-18;CDG → ALG;Court-courrier;Économique;7.3;7.6;5.4;5.0;8.8;7.7;10.0;Passif;Peut-être;Loisirs;Non inscrit;Américaine
SAT-012539;VOL-006521;AF1182;2023-04-21;CDG → MUC;Court-courrier;Économique;6.6;6.2;7.7;8.3;9.7;5.7;5.2;Détracteur;Oui;Affaires;Silver;Chinoise
SAT-012540;VOL-042034;AF7607;2024-12-12;CDG → LYS;Court-courrier;Économique;6.8;7.8;3.6;6.0;9.8;10.0;5.5;Détracteur;Peut-être;Affaires;Non inscrit;Américaine
SAT-012541;VOL-009288;AF0211;2023-06-06;CDG → JFK;Long-courrier;Économique;9.1;9.3;6.2;9.5;7.9;10.0;7.9;Promoteur;Oui;Famille;Non inscrit;Française
SAT-012542;VOL-017887;AF0292;2023-10-29;CDG → PVG;Long-courrier;Business;8.9;10.0;8.4;5.3;9.0;8.9;8.3;Passif;Oui;Affaires;Non inscrit;Autre
SAT-012543;VOL-029391;AF0216;2024-05-10;CDG → LAX;Long-courrier;Business;7.5;9.3;5.0;7.8;8.8;9.2;5.9;Passif;Oui;Solo;Non inscrit;Française
SAT-012544;VOL-033134;AF1192;2024-07-15;CDG → ZRH;Court-courrier;Économique;7.7;9.7;4.0;5.6;8.0;9.9;8.9;Passif;Non;Famille;Non inscrit;Chinoise
SAT-012545;VOL-036152;AF1204;2024-09-04;CDG → ATH;Moyen-courrier;Économique;6.7;4.9;5.5;4.1;7.6;8.7;8.4;Détracteur;Peut-être;Affaires;Explorer;Autre
SAT-012546;VOL-012372;AF0211;2023-07-28;CDG → JFK;Long-courrier;Business;7.1;9.0;8.4;6.6;9.6;4.8;6.3;Passif;Oui;Famille;Explorer;Française
SAT-012547;VOL-028540;AF1180;2024-04-26;CDG → LIS;Court-courrier;Business;9.3;8.5;10.0;9.7;10.0;9.1;8.9;Promoteur;Oui;Affaires;Silver;Autre
SAT-012548;VOL-002284;AF0223;2023-02-07;CDG → SFO;Long-courrier;Business;6.7;8.6;5.3;4.4;8.1;9.2;5.7;Détracteur;Peut-être;Famille;Gold;Britannique
SAT-012549;VOL-042326;AF1198;2024-12-18;CDG → CPH;Court-courrier;Économique;8.4;4.8;7.5;8.8;8.5;10.0;7.7;Passif;Non;Loisirs;Silver;Autre
SAT-012550;VOL-017016;AF1176;2023-10-14;CDG → BCN;Court-courrier;Économique;7.4;10.0;8.9;6.1;7.0;10.0;4.8;Passif;Peut-être;Famille;Non inscrit;Brésilienne
SAT-012551;VOL-028703;AF1152;2024-04-29;CDG → LHR;Court-courrier;Économique;7.1;8.3;6.7;8.4;6.4;4.7;8.1;Passif;Oui;Affaires;Platinum;Japonaise
SAT-012552;VOL-018465;AF1152;2023-11-08;CDG → LHR;Court-courrier;Économique;7.2;4.3;4.3;9.3;8.6;10.0;6.8;Passif;Oui;Loisirs;Gold;Française
SAT-012553;VOL-003503;AF7620;2023-02-28;CDG → BOD;Court-courrier;Premium Éco;7.7;6.5;6.4;9.5;7.9;10.0;7.7;Passif;Peut-être;Famille;Explorer;Allemande
SAT-012554;VOL-014109;AF0292;2023-08-26;CDG → PVG;Long-courrier;Économique;7.1;8.0;7.1;6.1;8.5;10.0;6.2;Passif;Oui;Affaires;Silver;Britannique
SAT-012555;VOL-026496;AF0223;2024-03-22;CDG → SFO;Long-courrier;Économique;7.5;9.6;5.9;6.8;7.6;9.3;6.6;Passif;Oui;Loisirs;Non inscrit;Britannique
SAT-012556;VOL-014009;AF0324;2023-08-24;CDG → DXB;Long-courrier;Économique;7.0;6.8;7.1;4.0;7.6;8.2;7.7;Passif;Peut-être;Affaires;Non inscrit;Autre
SAT-012557;VOL-034362;AF7134;2024-08-05;ORY → NCE;Court-courrier;Économique;7.0;7.4;7.7;10.0;8.2;1.0;7.1;Passif;Peut-être;Affaires;Platinum;Française
SAT-012558;VOL-033304;AF0211;2024-07-18;CDG → JFK;Long-courrier;Économique;7.7;9.6;5.8;8.8;7.2;8.5;8.4;Passif;Oui;Affaires;Non inscrit;Autre
SAT-012559;VOL-000838;AF1267;2023-01-15;CDG → ALG;Court-courrier;Économique;8.1;9.7;8.5;6.9;9.3;9.7;6.2;Passif;Oui;Loisirs;Non inscrit;Française
SAT-012560;VOL-039072;AF1157;2024-10-24;CDG → AMS;Court-courrier;Économique;8.4;6.6;9.6;5.6;8.5;7.6;8.2;Passif;Oui;Famille;Non inscrit;Française
SAT-012561;VOL-021402;AF7626;2023-12-27;CDG → NTE;Court-courrier;Business;7.4;10.0;5.8;5.6;8.1;10.0;5.1;Passif;Oui;Solo;Silver;Française
SAT-012562;VOL-040129;AF1334;2024-11-11;CDG → TLV;Moyen-courrier;Économique;8.3;10.0;7.1;8.2;9.8;8.6;7.7;Passif;Oui;Loisirs;Non inscrit;Française
SAT-012563;VOL-044006;AF1159;2025-01-14;CDG → FRA;Court-courrier;Économique;8.2;7.7;5.2;10.0;7.4;10.0;6.8;Passif;Oui;Loisirs;Non inscrit;Française
SAT-012564;VOL-010252;AF7600;2023-06-22;CDG → MRS;Court-courrier;Économique;6.8;5.3;4.2;7.5;8.7;6.6;7.7;Détracteur;Non;Affaires;Gold;Française
SAT-012565;VOL-046121;AF1176;2025-02-20;CDG → BCN;Court-courrier;Business;7.3;6.3;7.2;7.6;8.5;9.4;6.8;Passif;Oui;Affaires;Non inscrit;Autre
SAT-012566;VOL-031247;AF0346;2024-06-12;CDG → RUN;Long-courrier;Économique;7.2;6.2;5.9;7.0;8.3;8.8;6.4;Passif;Oui;Affaires;Non inscrit;Autre
SAT-012567;VOL-040051;AF0211;2024-11-09;CDG → JFK;Long-courrier;Économique;7.3;7.9;4.7;7.3;9.4;10.0;3.9;Passif;Oui;Loisirs;Gold;Autre
SAT-012568;VOL-038449;AF1330;2024-10-13;CDG → DOH;Moyen-courrier;Économique;7.5;8.0;5.0;6.4;7.0;10.0;8.6;Passif;Oui;Loisirs;Silver;Française
SAT-012569;VOL-048370;AF1159;2025-03-31;CDG → FRA;Court-courrier;Premium Éco;7.6;9.8;7.3;5.5;8.5;8.9;6.4;Passif;Peut-être;Loisirs;Explorer;Française
SAT-012570;VOL-003287;AF0320;2023-02-24;CDG → SIN;Long-courrier;Premium Éco;7.4;7.4;5.2;6.1;6.5;10.0;7.1;Passif;Oui;Solo;Non inscrit;Française
SAT-012571;VOL-008661;AF1198;2023-05-26;CDG → CPH;Court-courrier;Économique;7.8;7.0;4.0;9.1;9.3;10.0;6.6;Passif;Peut-être;Loisirs;Explorer;Autre
SAT-012572;VOL-005394;AF0292;2023-04-01;CDG → PVG;Long-courrier;Économique;7.8;7.5;8.6;8.4;9.6;7.7;5.5;Passif;Oui;Solo;Non inscrit;Japonaise
SAT-012573;VOL-015093;AF1273;2023-09-12;CDG → DKR;Moyen-courrier;Business;6.7;8.0;10.0;5.0;8.7;1.0;7.2;Détracteur;Peut-être;Famille;Non inscrit;Allemande
SAT-012574;VOL-007858;AF1176;2023-05-13;CDG → BCN;Court-courrier;Économique;8.3;5.3;7.6;8.9;9.3;9.0;9.4;Passif;Non;Affaires;Non inscrit;Autre
SAT-012575;VOL-018332;AF0338;2023-11-05;CDG → PTP;Long-courrier;Économique;7.3;7.9;4.1;7.2;7.8;7.8;8.0;Passif;Oui;Loisirs;Non inscrit;Française
SAT-012576;VOL-004159;AF0216;2023-03-11;CDG → LAX;Long-courrier;Économique;7.4;6.4;6.9;7.9;7.1;9.3;6.0;Passif;Oui;Affaires;Explorer;Japonaise
SAT-012577;VOL-001240;AF1176;2023-01-22;CDG → BCN;Court-courrier;Économique;6.2;8.5;9.5;6.6;7.8;1.0;4.9;Détracteur;Oui;Loisirs;Non inscrit;Française
SAT-012578;VOL-046470;AF7128;2025-02-26;ORY → MRS;Court-courrier;Économique;7.1;3.0;5.8;5.3;9.9;6.3;9.6;Passif;Oui;Affaires;Explorer;Américaine
SAT-012579;VOL-000267;AF1157;2023-01-05;CDG → AMS;Court-courrier;Business;7.7;9.0;9.5;3.5;6.1;8.9;8.2;Passif;Peut-être;Famille;Non inscrit;Française
SAT-012580;VOL-030744;AF7626;2024-06-03;CDG → NTE;Court-courrier;Économique;6.1;6.5;9.0;6.5;6.3;2.4;7.3;Détracteur;Oui;Famille;Non inscrit;Britannique
SAT-012581;VOL-042732;AF7128;2024-12-25;ORY → MRS;Court-courrier;Économique;6.7;7.7;7.0;5.9;6.7;8.3;6.7;Détracteur;Oui;Affaires;Explorer;Française
SAT-012582;VOL-032952;AF1182;2024-07-12;CDG → MUC;Court-courrier;Économique;8.1;10.0;7.1;5.6;6.9;10.0;9.0;Passif;Peut-être;Affaires;Silver;Japonaise
SAT-012583;VOL-016677;AF1263;2023-10-08;CDG → CMN;Court-courrier;Économique;7.7;5.0;8.1;5.8;7.2;9.5;8.9;Passif;Oui;Famille;Non inscrit;Française
SAT-012584;VOL-008091;AF7132;2023-05-17;ORY → TLS;Court-courrier;Économique;8.2;6.5;8.3;10.0;7.6;10.0;8.7;Passif;Peut-être;Solo;Non inscrit;Française
SAT-012585;VOL-044223;AF7607;2025-01-18;CDG → LYS;Court-courrier;Premium Éco;8.3;8.2;9.6;8.4;8.5;7.8;5.9;Passif;Non;Solo;Non inscrit;Autre
SAT-012586;VOL-014018;AF7143;2023-08-24;ORY → LYS;Court-courrier;Économique;7.1;7.1;6.5;5.4;6.9;7.7;7.8;Passif;Peut-être;Solo;Silver;Japonaise
SAT-012587;VOL-034530;AF1172;2024-08-08;CDG → MAD;Court-courrier;Économique;7.0;8.5;7.9;6.7;9.1;6.2;6.0;Passif;Oui;Famille;Explorer;Américaine
SAT-012588;VOL-041517;AF1166;2024-12-04;CDG → FCO;Court-courrier;Économique;7.2;5.6;4.3;8.4;8.1;8.8;8.4;Passif;Peut-être;Affaires;Non inscrit;Britannique
SAT-012589;VOL-038293;AF0228;2024-10-11;CDG → YUL;Long-courrier;Économique;7.7;7.6;6.5;5.5;8.8;10.0;7.2;Passif;Peut-être;Affaires;Explorer;Américaine
SAT-012590;VOL-007611;AF0235;2023-05-09;CDG → ATL;Long-courrier;Économique;7.8;5.1;6.6;6.9;7.8;9.8;9.5;Passif;Oui;Loisirs;Non inscrit;Américaine
SAT-012591;VOL-017054;AF0314;2023-10-15;CDG → DEL;Long-courrier;Économique;8.5;5.8;5.8;8.8;9.1;9.4;9.2;Passif;Oui;Affaires;Gold;Allemande
SAT-012592;VOL-015738;AF1152;2023-09-22;CDG → LHR;Court-courrier;Économique;7.9;6.6;3.1;6.8;9.1;10.0;7.4;Passif;Oui;Affaires;Non inscrit;Britannique
SAT-012593;VOL-006543;AF7607;2023-04-21;CDG → LYS;Court-courrier;Économique;8.1;5.4;8.7;10.0;8.1;9.5;6.0;Passif;Oui;Famille;Non inscrit;Américaine
SAT-012594;VOL-027893;AF0311;2024-04-16;CDG → SGN;Long-courrier;Économique;8.0;6.2;9.2;8.9;7.6;10.0;5.8;Passif;Peut-être;Loisirs;Non inscrit;Britannique
SAT-012595;VOL-030842;AF0304;2024-06-05;CDG → BKK;Long-courrier;Économique;7.5;9.0;10.0;5.4;7.6;8.4;9.5;Passif;Oui;Loisirs;Non inscrit;Française
SAT-012596;VOL-006860;AF1172;2023-04-26;CDG → MAD;Court-courrier;Économique;8.1;7.2;6.1;10.0;8.0;9.3;6.5;Passif;Peut-être;Solo;Explorer;Brésilienne
SAT-012597;VOL-040847;AF1180;2024-11-23;CDG → LIS;Court-courrier;Économique;8.1;4.4;10.0;10.0;8.4;9.5;7.4;Passif;Peut-être;Famille;Platinum;Autre
SAT-012598;VOL-013263;AF1180;2023-08-12;CDG → LIS;Court-courrier;Économique;6.7;7.0;6.9;7.0;8.2;6.1;5.6;Détracteur;Oui;Solo;Gold;Britannique
SAT-012599;VOL-026830;AF1182;2024-03-28;CDG → MUC;Court-courrier;Économique;6.6;6.1;5.4;8.7;6.8;3.9;8.7;Détracteur;Non;Famille;Explorer;Brésilienne
SAT-012600;VOL-045863;AF0211;2025-02-16;CDG → JFK;Long-courrier;Économique;8.3;7.9;9.1;8.8;5.2;9.4;8.1;Passif;Oui;Affaires;Explorer;Japonaise
SAT-012601;VOL-020399;AF1159;2023-12-09;CDG → FRA;Court-courrier;Business;7.1;5.0;6.0;8.9;8.7;9.8;4.5;Passif;Oui;Loisirs;Non inscrit;Américaine
SAT-012602;VOL-030463;AF7618;2024-05-29;CDG → NCE;Court-courrier;Business;8.8;10.0;8.5;9.3;8.8;8.8;6.1;Passif;Oui;Affaires;Non inscrit;Française
SAT-012603;VOL-021194;AF0304;2023-12-23;CDG → BKK;Long-courrier;Économique;7.7;3.4;9.8;7.8;8.1;9.4;6.1;Passif;Oui;Affaires;Non inscrit;Française
SAT-012604;VOL-024321;AF0258;2024-02-14;CDG → EZE;Long-courrier;Économique;8.0;7.7;8.3;6.7;7.8;9.5;6.7;Passif;Oui;Affaires;Non inscrit;Japonaise
SAT-012605;VOL-010250;AF7600;2023-06-22;CDG → MRS;Court-courrier;Économique;8.4;8.5;8.0;7.7;7.6;9.4;8.9;Passif;Non;Loisirs;Non inscrit;Française
SAT-012606;VOL-048945;AF0341;2025-04-11;CDG → FDF;Long-courrier;Économique;8.0;7.1;7.8;7.9;9.0;9.9;7.4;Passif;Oui;Loisirs;Non inscrit;Autre
SAT-012607;VOL-048220;AF0235;2025-03-29;CDG → ATL;Long-courrier;Économique;7.7;9.1;7.8;8.2;7.9;7.3;8.5;Passif;Oui;Loisirs;Silver;Américaine
SAT-012608;VOL-037681;AF1172;2024-09-30;CDG → MAD;Court-courrier;Économique;7.2;8.6;1.3;6.1;6.9;9.1;10.0;Passif;Peut-être;Loisirs;Explorer;Brésilienne
SAT-012609;VOL-012313;AF1192;2023-07-27;CDG → ZRH;Court-courrier;Premium Éco;7.7;8.3;9.6;5.8;7.8;9.8;8.2;Passif;Oui;Affaires;Silver;Française
SAT-012610;VOL-049890;AF1166;2025-04-27;CDG → FCO;Court-courrier;Économique;7.4;7.9;6.3;7.2;6.6;8.2;7.6;Passif;Oui;Solo;Silver;Française
SAT-012611;VOL-022632;AF0286;2024-01-17;CDG → NRT;Long-courrier;Économique;7.6;7.7;6.7;7.0;8.4;7.7;8.8;Passif;Oui;Solo;Gold;Brésilienne
SAT-012612;VOL-025403;AF1198;2024-03-04;CDG → CPH;Court-courrier;Économique;7.9;7.6;9.6;8.3;7.7;7.8;3.5;Passif;Oui;Loisirs;Gold;Autre
SAT-012613;VOL-040440;AF0292;2024-11-15;CDG → PVG;Long-courrier;Économique;7.1;10.0;8.4;5.0;9.2;2.0;10.0;Passif;Non;Solo;Silver;Française
SAT-012614;VOL-011396;AF1152;2023-07-12;CDG → LHR;Court-courrier;Économique;7.1;5.8;6.9;5.1;8.7;9.4;7.0;Passif;Non;Loisirs;Explorer;Américaine
SAT-012615;VOL-044952;AF0341;2025-01-31;CDG → FDF;Long-courrier;Économique;7.3;9.1;4.8;6.3;8.6;9.2;6.6;Passif;Oui;Loisirs;Gold;Autre
SAT-012616;VOL-021391;AF1278;2023-12-27;CDG → ABJ;Moyen-courrier;Économique;7.8;7.1;6.9;7.2;8.9;9.1;7.0;Passif;Oui;Affaires;Silver;Britannique
SAT-012617;VOL-024702;AF7132;2024-02-21;ORY → TLS;Court-courrier;Économique;7.9;8.2;7.7;5.7;7.9;9.7;6.9;Passif;Oui;Affaires;Non inscrit;Française
SAT-012618;VOL-042812;AF0298;2024-12-26;CDG → HKG;Long-courrier;Économique;8.6;7.4;7.2;9.0;8.0;9.9;10.0;Passif;Oui;Loisirs;Non inscrit;Allemande
SAT-012619;VOL-051732;AF0216;2025-05-27;CDG → LAX;Long-courrier;Économique;7.6;8.3;7.6;9.9;7.8;9.0;5.4;Passif;Peut-être;Loisirs;Non inscrit;Française
